fecha,dolar_blue,dolar_oficial,valor,rsi,day_of_week,is_end_of_month,brecha
2021-09-23,185.0,98.54,185.0,57.4091199349123,3,0,0.8774101887558351
2021-09-24,186.0,98.56,186.0,60.34383386818399,4,0,0.8871753246753247
2021-09-27,186.5,98.63,186.5,61.76254137793385,0,1,0.8909054040352835
2021-09-28,187.0,98.66,187.0,63.18106964100192,1,1,0.895398337725522
2021-09-29,187.0,98.72,187.0,63.18106964100192,2,1,0.8942463533225283
2021-09-30,186.0,98.74,186.0,58.17512905314717,3,1,0.883735061778408
2021-10-01,186.0,98.79,186.0,58.17512905314717,4,0,0.8827816580625568
2021-10-04,185.0,98.86,185.0,53.27929640041989,0,0,0.8713331984624721
2021-10-05,185.0,98.89,185.0,53.27929640041989,1,0,0.8707654970168874
2021-10-06,185.5,98.92,185.5,55.45322296010709,2,0,0.8752527294783663
2021-10-07,184.5,98.94,184.5,50.40198515296572,3,0,0.8647665251667678
2021-10-12,185.0,99.09,185.0,52.72095145828643,1,0,0.8669896054092239
2021-10-13,185.0,99.12,185.0,52.720951458286436,2,0,0.8664245359160613
2021-10-14,185.5,99.16,185.5,55.152791082719595,3,0,0.8707139975796693
2021-10-15,186.5,99.18,186.5,59.62566135990731,4,0,0.8804194394031053
2021-10-18,185.5,99.27,185.5,53.84255443276552,0,0,0.8686410798831471
2021-10-19,187.0,99.31,187.0,60.09476788840889,1,0,0.8829926492800322
2021-10-20,188.0,99.35,188.0,63.631564410911615,2,0,0.8922999496728737
2021-10-21,191.0,99.37,191.0,71.7272585717905,3,0,0.9221092885176612
2021-10-22,195.0,99.39,195.0,78.5753150964382,4,0,0.9619680048294597
2021-10-25,194.0,99.48,194.0,73.76499034628063,0,0,0.9501407318053879
2021-10-26,196.0,99.56,196.0,76.82126683619936,1,1,0.9686621132985134
2021-10-27,197.0,99.65,197.0,78.18941583725626,2,1,0.9769192172604113
2021-10-28,198.0,99.69,198.0,79.49297584499988,3,1,0.9861570869696058
2021-10-29,197.5,99.72,197.5,77.01446556665427,4,1,0.9805455274769355
2021-11-01,196.5,99.81,196.5,72.16803987952079,0,0,0.9687406071535918
2021-11-02,197.5,99.86,197.5,73.93448536522197,1,0,0.9777688764269978
2021-11-03,199.0,99.91,199.0,76.35835916037792,2,0,0.9917926133520168
2021-11-04,199.0,99.96,199.0,76.35835916037792,3,0,0.9907963185274111
2021-11-05,199.0,99.94,199.0,76.35835916037792,4,0,0.9911947168300981
2021-11-08,199.0,100.08,199.0,76.35835916037792,0,0,0.9884092725819345
2021-11-09,199.5,100.11,199.5,77.30459441860056,1,0,0.9928079112975727
2021-11-10,205.0,100.15,205.0,84.6042199065515,2,0,1.0469296055916124
2021-11-11,206.5,100.15,206.5,85.93306781555142,3,0,1.0619071392910633
2021-11-12,200.0,100.22,200.0,61.2586149090845,4,0,0.9956096587507484
2021-11-15,199.5,100.27,199.5,59.83534794942789,0,0,0.989628004388152
2021-11-16,200.5,100.29,200.5,61.74947715423674,1,0,0.9992023132914547
2021-11-17,201.5,100.35,201.5,63.61677303671665,2,0,1.0079720976581965
2021-11-18,201.0,100.41,201.0,61.98735120754051,3,0,1.0017926501344487
2021-11-19,201.5,100.46,201.5,63.007721166250455,4,0,1.0057734421660363
2021-11-23,201.0,100.57,201.0,61.23748360970046,1,0,0.9986079347718009
2021-11-24,200.5,100.62,200.5,59.43905035965752,2,0,0.99264559729676
2021-11-25,201.0,100.62,201.0,60.68255374597902,3,0,0.9976147883124626
2021-11-26,201.0,100.8,201.0,60.68255374597902,4,1,0.9940476190476191
2021-11-29,201.0,100.94,201.0,60.68255374597902,0,1,0.9912819496730731
2021-11-30,201.5,100.96,201.5,62.13252455940995,1,1,0.995839936608558
2021-12-01,200.5,101.0,200.5,57.560454739026575,2,0,0.9851485148514851
2021-12-02,200.5,101.1,200.5,57.56045473902657,3,0,0.9831849653808112
2021-12-03,200.5,101.16,200.5,57.56045473902657,4,0,0.9820086990905497
2021-12-06,199.0,101.28,199.0,50.58657520897413,0,0,0.9648499210110584
2021-12-07,198.0,101.42,198.0,46.538436049928734,1,0,0.9522776572668112
2021-12-09,196.0,101.54,196.0,39.6963919441075,3,0,0.9302737837305494
2021-12-10,196.5,101.55,196.5,41.99245221240201,4,0,0.9350073855243722
2021-12-13,195.5,101.7,195.5,38.80975335773144,0,0,0.9223205506391347
2021-12-14,196.5,101.78,196.5,43.427345316654794,1,0,0.9306347022990764
2021-12-15,198.5,101.82,198.5,51.33683368528272,2,0,0.9495187585935967
2021-12-16,198.5,101.9,198.5,51.33683368528272,3,0,0.9479882237487732
2021-12-17,200.0,101.98,200.0,56.61314740104843,4,0,0.9611688566385566
2021-12-20,200.0,102.13,200.0,56.61314740104843,0,0,0.9582884558895526
2021-12-21,199.0,102.24,199.0,52.2342597893772,1,0,0.9464006259780908
2021-12-22,200.5,102.26,200.5,57.53952706468347,2,0,0.9606884412282416
2021-12-23,204.0,102.3,204.0,66.80428792120826,3,0,0.9941348973607038
2021-12-27,203.5,102.54,203.5,64.63458151535579,0,1,0.9845913789740588
2021-12-28,206.0,102.62,206.0,69.8988126205596,1,1,1.0074059637497563
2021-12-29,209.0,102.68,209.0,74.75501888678156,2,1,1.0354499415660303
2021-12-30,208.0,102.72,208.0,70.66272060986513,3,1,1.0249221183800623
2022-01-03,206.0,103.0,206.0,63.20980728544039,0,0,1.0
2022-01-04,206.5,103.09,206.5,64.22566294088813,1,0,1.0031040838102627
